class,filename,width,height,ratio
motorbike,motorbike_0440.jpg,193,104,1.8557692307692308
motorbike,motorbike_0441.jpg,194,102,1.9019607843137254
motorbike,motorbike_0442.jpg,182,90,2.022222222222222
motorbike,motorbike_0443.jpg,203,109,1.8623853211009174
motorbike,motorbike_0444.jpg,185,96,1.9270833333333333
motorbike,motorbike_0445.jpg,178,94,1.8936170212765957
motorbike,motorbike_0446.jpg,190,94,2.021276595744681
motorbike,motorbike_0447.jpg,183,89,2.056179775280899
motorbike,motorbike_0448.jpg,186,92,2.0217391304347827
motorbike,motorbike_0449.jpg,198,107,1.8504672897196262
motorbike,motorbike_0450.jpg,182,97,1.8762886597938144
motorbike,motorbike_0451.jpg,184,90,2.0444444444444443
motorbike,motorbike_0452.jpg,192,111,1.7297297297297298
motorbike,motorbike_0453.jpg,185,107,1.7289719626168225
motorbike,motorbike_0454.jpg,187,108,1.7314814814814814
motorbike,motorbike_0455.jpg,183,97,1.8865979381443299
motorbike,motorbike_0456.jpg,186,94,1.9787234042553192
motorbike,motorbike_0457.jpg,181,96,1.8854166666666667
motorbike,motorbike_0458.jpg,203,110,1.8454545454545455
motorbike,motorbike_0459.jpg,185,97,1.907216494845361
motorbike,motorbike_0460.jpg,195,97,2.0103092783505154
motorbike,motorbike_0461.jpg,183,100,1.83
motorbike,motorbike_0462.jpg,186,100,1.86
motorbike,motorbike_0463.jpg,202,108,1.8703703703703705
motorbike,motorbike_0464.jpg,189,97,1.9484536082474226
motorbike,motorbike_0465.jpg,192,102,1.8823529411764706
motorbike,motorbike_0466.jpg,192,107,1.794392523364486
motorbike,motorbike_0467.jpg,189,112,1.6875
motorbike,motorbike_0468.jpg,195,99,1.9696969696969697
motorbike,motorbike_0469.jpg,181,97,1.865979381443299
motorbike,motorbike_0470.jpg,200,123,1.6260162601626016
motorbike,motorbike_0471.jpg,184,105,1.7523809523809524
motorbike,motorbike_0472.jpg,181,96,1.8854166666666667
motorbike,motorbike_0473.jpg,193,103,1.8737864077669903
motorbike,motorbike_0474.jpg,195,103,1.8932038834951457
motorbike,motorbike_0475.jpg,192,106,1.8113207547169812
motorbike,motorbike_0476.jpg,198,97,2.0412371134020617
motorbike,motorbike_0477.jpg,199,107,1.8598130841121496
motorbike,motorbike_0478.jpg,188,101,1.8613861386138615
motorbike,motorbike_0479.jpg,191,103,1.854368932038835
motorbike,motorbike_0480.jpg,201,109,1.8440366972477065
motorbike,motorbike_0481.jpg,189,103,1.8349514563106797
motorbike,motorbike_0482.jpg,187,93,2.010752688172043
motorbike,motorbike_0483.jpg,193,106,1.820754716981132
motorbike,motorbike_0484.jpg,197,104,1.8942307692307692
motorbike,motorbike_0485.jpg,186,101,1.8415841584158417
motorbike,motorbike_0486.jpg,210,124,1.6935483870967742
motorbike,motorbike_0487.jpg,185,96,1.9270833333333333
motorbike,motorbike_0488.jpg,169,85,1.988235294117647
motorbike,motorbike_0489.jpg,194,107,1.8130841121495327
motorbike,motorbike_0490.jpg,187,114,1.6403508771929824
motorbike,motorbike_0491.jpg,194,122,1.5901639344262295
motorbike,motorbike_0492.jpg,175,96,1.8229166666666667
motorbike,motorbike_0493.jpg,188,105,1.7904761904761906
motorbike,motorbike_0494.jpg,193,109,1.7706422018348624
motorbike,motorbike_0495.jpg,174,92,1.891304347826087
motorbike,motorbike_0496.jpg,180,103,1.7475728155339805
motorbike,motorbike_0497.jpg,201,115,1.7478260869565216
motorbike,motorbike_0498.jpg,195,107,1.8224299065420562
motorbike,motorbike_0499.jpg,184,93,1.978494623655914
motorbike,motorbike_0500.jpg,211,133,1.586466165413534
motorbike,motorbike_0501.jpg,181,115,1.5739130434782609
motorbike,motorbike_0502.jpg,195,102,1.911764705882353
motorbike,motorbike_0503.jpg,189,99,1.9090909090909092
motorbike,motorbike_0504.jpg,194,93,2.086021505376344
motorbike,motorbike_0505.jpg,191,115,1.6608695652173913
motorbike,motorbike_0506.jpg,210,109,1.926605504587156
motorbike,motorbike_0507.jpg,178,99,1.797979797979798
motorbike,motorbike_0508.jpg,180,98,1.836734693877551
motorbike,motorbike_0509.jpg,167,102,1.6372549019607843
motorbike,motorbike_0510.jpg,197,108,1.8240740740740742
motorbike,motorbike_0511.jpg,188,105,1.7904761904761906
motorbike,motorbike_0512.jpg,180,110,1.6363636363636365
motorbike,motorbike_0513.jpg,190,87,2.1839080459770117
motorbike,motorbike_0514.jpg,200,120,1.6666666666666667
motorbike,motorbike_0515.jpg,197,117,1.6837606837606838
motorbike,motorbike_0516.jpg,189,104,1.8173076923076923
motorbike,motorbike_0517.jpg,182,109,1.6697247706422018
motorbike,motorbike_0518.jpg,194,107,1.8130841121495327
motorbike,motorbike_0519.jpg,193,126,1.5317460317460319
motorbike,motorbike_0520.jpg,192,114,1.6842105263157894
motorbike,motorbike_0521.jpg,178,107,1.6635514018691588
motorbike,motorbike_0522.jpg,195,117,1.6666666666666667
motorbike,motorbike_0523.jpg,185,110,1.6818181818181819
motorbike,motorbike_0524.jpg,190,108,1.7592592592592593
motorbike,motorbike_0525.jpg,197,133,1.481203007518797
motorbike,motorbike_0526.jpg,198,107,1.8504672897196262
motorbike,motorbike_0527.jpg,197,99,1.9898989898989898
motorbike,motorbike_0528.jpg,190,107,1.7757009345794392
motorbike,motorbike_0529.jpg,187,111,1.6846846846846846
motorbike,motorbike_0530.jpg,169,113,1.4955752212389382
motorbike,motorbike_0531.jpg,197,108,1.8240740740740742
motorbike,motorbike_0532.jpg,180,112,1.6071428571428572
motorbike,motorbike_0533.jpg,167,83,2.0120481927710845
motorbike,motorbike_0534.jpg,164,97,1.690721649484536
motorbike,motorbike_0535.jpg,166,100,1.66
motorbike,motorbike_0536.jpg,177,111,1.5945945945945945
motorbike,motorbike_0537.jpg,179,107,1.6728971962616823
motorbike,motorbike_0538.jpg,181,105,1.723809523809524
motorbike,motorbike_0539.jpg,178,100,1.78
motorbike,motorbike_0540.jpg,172,98,1.7551020408163265
motorbike,motorbike_0541.jpg,176,111,1.5855855855855856
motorbike,motorbike_0542.jpg,184,110,1.6727272727272726
motorbike,motorbike_0543.jpg,173,93,1.8602150537634408
motorbike,motorbike_0544.jpg,183,98,1.8673469387755102
motorbike,motorbike_0545.jpg,187,99,1.8888888888888888
motorbike,motorbike_0546.jpg,196,113,1.7345132743362832
motorbike,motorbike_0547.jpg,192,105,1.8285714285714285
motorbike,motorbike_0548.jpg,189,97,1.9484536082474226
motorbike,motorbike_0549.jpg,178,106,1.679245283018868
motorbike,motorbike_0550.jpg,195,127,1.5354330708661417
motorbike,motorbike_0551.jpg,205,114,1.7982456140350878
motorbike,motorbike_0552.jpg,197,108,1.8240740740740742
motorbike,motorbike_0553.jpg,189,102,1.8529411764705883
motorbike,motorbike_0554.jpg,195,101,1.9306930693069306
motorbike,motorbike_0555.jpg,194,128,1.515625
motorbike,motorbike_0556.jpg,195,86,2.2674418604651163
motorbike,motorbike_0557.jpg,193,85,2.2705882352941176
motorbike,motorbike_0558.jpg,196,116,1.6896551724137931
motorbike,motorbike_0559.jpg,193,109,1.7706422018348624
motorbike,motorbike_0560.jpg,181,105,1.723809523809524
motorbike,motorbike_0561.jpg,194,90,2.1555555555555554
motorbike,motorbike_0562.jpg,197,108,1.8240740740740742
motorbike,motorbike_0563.jpg,180,92,1.9565217391304348
motorbike,motorbike_0564.jpg,197,94,2.095744680851064
motorbike,motorbike_0565.jpg,198,89,2.2247191011235956
motorbike,motorbike_0566.jpg,177,97,1.824742268041237
motorbike,motorbike_0567.jpg,199,116,1.7155172413793103
motorbike,motorbike_0568.jpg,199,81,2.45679012345679
motorbike,motorbike_0569.jpg,187,94,1.9893617021276595
motorbike,motorbike_0570.jpg,190,105,1.8095238095238095
motorbike,motorbike_0571.jpg,198,113,1.752212389380531
motorbike,motorbike_0572.jpg,180,117,1.5384615384615385
motorbike,motorbike_0573.jpg,194,108,1.7962962962962963
motorbike,motorbike_0574.jpg,196,120,1.6333333333333333
motorbike,motorbike_0575.jpg,191,99,1.9292929292929293
motorbike,motorbike_0576.jpg,186,97,1.9175257731958764
motorbike,motorbike_0577.jpg,205,110,1.8636363636363635
motorbike,motorbike_0578.jpg,187,96,1.9479166666666667
motorbike,motorbike_0579.jpg,190,106,1.7924528301886793
motorbike,motorbike_0580.jpg,193,98,1.969387755102041
motorbike,motorbike_0581.jpg,178,94,1.8936170212765957
motorbike,motorbike_0582.jpg,163,110,1.481818181818182
motorbike,motorbike_0583.jpg,140,82,1.7073170731707317
motorbike,motorbike_0584.jpg,186,128,1.453125
motorbike,motorbike_0585.jpg,191,88,2.1704545454545454
motorbike,motorbike_0586.jpg,192,103,1.8640776699029127
motorbike,motorbike_0587.jpg,169,92,1.8369565217391304
motorbike,motorbike_0588.jpg,200,102,1.9607843137254901
motorbike,motorbike_0589.jpg,199,108,1.8425925925925926
motorbike,motorbike_0590.jpg,198,89,2.2247191011235956
motorbike,motorbike_0591.jpg,200,89,2.247191011235955
motorbike,motorbike_0592.jpg,188,110,1.709090909090909
motorbike,motorbike_0593.jpg,174,117,1.4871794871794872
motorbike,motorbike_0594.jpg,195,110,1.7727272727272727
motorbike,motorbike_0595.jpg,196,114,1.719298245614035
motorbike,motorbike_0596.jpg,181,117,1.547008547008547
motorbike,motorbike_0597.jpg,194,113,1.7168141592920354
motorbike,motorbike_0598.jpg,179,99,1.8080808080808082
motorbike,motorbike_0599.jpg,195,116,1.6810344827586208
motorbike,motorbike_0600.jpg,184,103,1.7864077669902914
motorbike,motorbike_0601.jpg,198,102,1.9411764705882353
motorbike,motorbike_0602.jpg,196,131,1.4961832061068703
motorbike,motorbike_0603.jpg,204,142,1.4366197183098592
motorbike,motorbike_0604.jpg,198,109,1.81651376146789
motorbike,motorbike_0605.jpg,198,126,1.5714285714285714
motorbike,motorbike_0606.jpg,197,117,1.6837606837606838
motorbike,motorbike_0607.jpg,184,106,1.7358490566037736
motorbike,motorbike_0608.jpg,191,97,1.9690721649484537
motorbike,motorbike_0609.jpg,198,84,2.357142857142857
motorbike,motorbike_0610.jpg,168,102,1.6470588235294117
motorbike,motorbike_0611.jpg,194,117,1.6581196581196582
motorbike,motorbike_0612.jpg,201,109,1.8440366972477065
motorbike,motorbike_0613.jpg,195,101,1.9306930693069306
motorbike,motorbike_0614.jpg,194,96,2.0208333333333335
motorbike,motorbike_0615.jpg,201,119,1.6890756302521008
motorbike,motorbike_0616.jpg,182,111,1.6396396396396395
motorbike,motorbike_0617.jpg,188,113,1.663716814159292
motorbike,motorbike_0618.jpg,197,116,1.6982758620689655
motorbike,motorbike_0619.jpg,197,112,1.7589285714285714
motorbike,motorbike_0620.jpg,185,90,2.0555555555555554
motorbike,motorbike_0621.jpg,199,126,1.5793650793650793
motorbike,motorbike_0622.jpg,184,104,1.7692307692307692
motorbike,motorbike_0623.jpg,181,95,1.9052631578947368
motorbike,motorbike_0624.jpg,196,88,2.227272727272727
motorbike,motorbike_0625.jpg,194,99,1.9595959595959596
motorbike,motorbike_0626.jpg,195,108,1.8055555555555556
motorbike,motorbike_0627.jpg,206,144,1.4305555555555556
motorbike,motorbike_0628.jpg,124,66,1.878787878787879
motorbike,motorbike_0629.jpg,197,115,1.7130434782608697
motorbike,motorbike_0630.jpg,184,104,1.7692307692307692
motorbike,motorbike_0631.jpg,201,107,1.8785046728971964
motorbike,motorbike_0632.jpg,197,115,1.7130434782608697
motorbike,motorbike_0633.jpg,186,124,1.5
motorbike,motorbike_0634.jpg,173,103,1.6796116504854368
motorbike,motorbike_0635.jpg,189,108,1.75
motorbike,motorbike_0636.jpg,141,83,1.6987951807228916
motorbike,motorbike_0637.jpg,178,111,1.6036036036036037
motorbike,motorbike_0638.jpg,188,111,1.6936936936936937
motorbike,motorbike_0639.jpg,187,115,1.626086956521739
motorbike,motorbike_0640.jpg,184,88,2.090909090909091
motorbike,motorbike_0641.jpg,188,126,1.492063492063492
motorbike,motorbike_0642.jpg,193,99,1.9494949494949494
motorbike,motorbike_0643.jpg,199,115,1.7304347826086957
motorbike,motorbike_0644.jpg,203,118,1.7203389830508475
motorbike,motorbike_0645.jpg,202,107,1.8878504672897196
motorbike,motorbike_0646.jpg,176,88,2.0
motorbike,motorbike_0647.jpg,204,117,1.7435897435897436
motorbike,motorbike_0648.jpg,208,124,1.6774193548387097
motorbike,motorbike_0649.jpg,205,116,1.7672413793103448
motorbike,motorbike_0650.jpg,206,138,1.4927536231884058
motorbike,motorbike_0651.jpg,199,110,1.809090909090909
motorbike,motorbike_0652.jpg,196,101,1.9405940594059405
motorbike,motorbike_0653.jpg,201,97,2.0721649484536084
motorbike,motorbike_0654.jpg,196,98,2.0
motorbike,motorbike_0655.jpg,186,104,1.7884615384615385
motorbike,motorbike_0656.jpg,186,112,1.6607142857142858
motorbike,motorbike_0657.jpg,192,109,1.761467889908257
motorbike,motorbike_0658.jpg,191,121,1.578512396694215
motorbike,motorbike_0659.jpg,172,93,1.8494623655913978
motorbike,motorbike_0660.jpg,188,104,1.8076923076923077
motorbike,motorbike_0661.jpg,200,120,1.6666666666666667
motorbike,motorbike_0662.jpg,195,111,1.7567567567567568
motorbike,motorbike_0663.jpg,187,111,1.6846846846846846
motorbike,motorbike_0664.jpg,196,117,1.6752136752136753
motorbike,motorbike_0665.jpg,196,117,1.6752136752136753
motorbike,motorbike_0666.jpg,165,103,1.6019417475728155
motorbike,motorbike_0667.jpg,194,114,1.7017543859649122
motorbike,motorbike_0668.jpg,197,108,1.8240740740740742
motorbike,motorbike_0669.jpg,198,127,1.5590551181102361
motorbike,motorbike_0670.jpg,196,126,1.5555555555555556
motorbike,motorbike_0671.jpg,188,107,1.7570093457943925
motorbike,motorbike_0672.jpg,188,114,1.6491228070175439
motorbike,motorbike_0673.jpg,201,126,1.5952380952380953
motorbike,motorbike_0674.jpg,184,108,1.7037037037037037
motorbike,motorbike_0675.jpg,194,110,1.7636363636363637
motorbike,motorbike_0676.jpg,206,117,1.7606837606837606
motorbike,motorbike_0677.jpg,187,120,1.5583333333333333
motorbike,motorbike_0678.jpg,181,102,1.7745098039215685
motorbike,motorbike_0679.jpg,198,122,1.6229508196721312
motorbike,motorbike_0680.jpg,183,121,1.512396694214876
motorbike,motorbike_0681.jpg,196,95,2.0631578947368423
motorbike,motorbike_0682.jpg,202,119,1.6974789915966386
motorbike,motorbike_0683.jpg,174,117,1.4871794871794872
motorbike,motorbike_0684.jpg,176,96,1.8333333333333333
motorbike,motorbike_0685.jpg,164,84,1.9523809523809523
motorbike,motorbike_0686.jpg,199,117,1.7008547008547008
motorbike,motorbike_0687.jpg,197,113,1.7433628318584071
motorbike,motorbike_0688.jpg,202,115,1.7565217391304349
motorbike,motorbike_0689.jpg,192,109,1.761467889908257
motorbike,motorbike_0690.jpg,193,103,1.8737864077669903
motorbike,motorbike_0691.jpg,200,108,1.8518518518518519
motorbike,motorbike_0692.jpg,192,104,1.8461538461538463
motorbike,motorbike_0693.jpg,190,106,1.7924528301886793
motorbike,motorbike_0694.jpg,201,102,1.9705882352941178
motorbike,motorbike_0695.jpg,184,122,1.5081967213114753
motorbike,motorbike_0696.jpg,193,103,1.8737864077669903
motorbike,motorbike_0697.jpg,190,97,1.958762886597938
motorbike,motorbike_0698.jpg,180,118,1.5254237288135593
motorbike,motorbike_0699.jpg,194,98,1.9795918367346939
motorbike,motorbike_0700.jpg,197,119,1.6554621848739495
motorbike,motorbike_0701.jpg,188,103,1.825242718446602
motorbike,motorbike_0702.jpg,205,105,1.9523809523809523
motorbike,motorbike_0703.jpg,189,113,1.6725663716814159
motorbike,motorbike_0704.jpg,192,103,1.8640776699029127
motorbike,motorbike_0705.jpg,196,104,1.8846153846153846
motorbike,motorbike_0706.jpg,189,103,1.8349514563106797
motorbike,motorbike_0707.jpg,190,118,1.6101694915254237
motorbike,motorbike_0708.jpg,191,117,1.6324786324786325
motorbike,motorbike_0709.jpg,191,122,1.5655737704918034
motorbike,motorbike_0710.jpg,193,118,1.6355932203389831
motorbike,motorbike_0711.jpg,198,127,1.5590551181102361
motorbike,motorbike_0712.jpg,191,105,1.819047619047619
motorbike,motorbike_0713.jpg,191,102,1.8725490196078431
motorbike,motorbike_0714.jpg,183,107,1.7102803738317758
motorbike,motorbike_0715.jpg,189,97,1.9484536082474226
motorbike,motorbike_0716.jpg,189,104,1.8173076923076923
motorbike,motorbike_0717.jpg,181,94,1.925531914893617
motorbike,motorbike_0718.jpg,186,108,1.7222222222222223
motorbike,motorbike_0719.jpg,213,114,1.868421052631579
motorbike,motorbike_0720.jpg,189,102,1.8529411764705883
motorbike,motorbike_0721.jpg,198,110,1.8
motorbike,motorbike_0722.jpg,191,100,1.91
motorbike,motorbike_0723.jpg,190,102,1.8627450980392157
motorbike,motorbike_0724.jpg,198,106,1.8679245283018868
motorbike,motorbike_0725.jpg,197,111,1.7747747747747749
motorbike,motorbike_0726.jpg,193,112,1.7232142857142858
motorbike,motorbike_0727.jpg,194,120,1.6166666666666667
motorbike,motorbike_0728.jpg,196,108,1.8148148148148149
motorbike,motorbike_0729.jpg,167,94,1.7765957446808511
motorbike,motorbike_0730.jpg,185,119,1.5546218487394958
motorbike,motorbike_0731.jpg,204,79,2.5822784810126582
motorbike,motorbike_0732.jpg,196,123,1.5934959349593496
motorbike,motorbike_0733.jpg,197,129,1.5271317829457365
motorbike,motorbike_0734.jpg,206,120,1.7166666666666666
motorbike,motorbike_0735.jpg,203,105,1.9333333333333333
motorbike,motorbike_0736.jpg,179,108,1.6574074074074074
motorbike,motorbike_0737.jpg,183,108,1.6944444444444444
motorbike,motorbike_0738.jpg,196,121,1.6198347107438016
motorbike,motorbike_0739.jpg,193,118,1.6355932203389831
motorbike,motorbike_0740.jpg,193,102,1.892156862745098
motorbike,motorbike_0741.jpg,177,120,1.475
motorbike,motorbike_0742.jpg,193,108,1.787037037037037
motorbike,motorbike_0743.jpg,205,118,1.7372881355932204
motorbike,motorbike_0744.jpg,198,114,1.736842105263158
motorbike,motorbike_0745.jpg,195,90,2.1666666666666665
motorbike,motorbike_0746.jpg,190,99,1.9191919191919191
motorbike,motorbike_0747.jpg,187,98,1.9081632653061225
motorbike,motorbike_0748.jpg,193,111,1.7387387387387387
motorbike,motorbike_0749.jpg,191,100,1.91
motorbike,motorbike_0750.jpg,185,88,2.102272727272727
motorbike,motorbike_0751.jpg,191,97,1.9690721649484537
motorbike,motorbike_0752.jpg,200,116,1.7241379310344827
motorbike,motorbike_0753.jpg,198,111,1.7837837837837838
motorbike,motorbike_0754.jpg,191,122,1.5655737704918034
motorbike,motorbike_0755.jpg,179,108,1.6574074074074074
motorbike,motorbike_0756.jpg,176,83,2.1204819277108435
motorbike,motorbike_0757.jpg,195,104,1.875
motorbike,motorbike_0758.jpg,194,107,1.8130841121495327
motorbike,motorbike_0759.jpg,187,104,1.7980769230769231
motorbike,motorbike_0760.jpg,197,96,2.0520833333333335
motorbike,motorbike_0761.jpg,169,103,1.6407766990291262
motorbike,motorbike_0762.jpg,190,118,1.6101694915254237
motorbike,motorbike_0763.jpg,190,98,1.9387755102040816
motorbike,motorbike_0764.jpg,185,100,1.85
motorbike,motorbike_0765.jpg,194,122,1.5901639344262295
motorbike,motorbike_0766.jpg,192,113,1.6991150442477876
motorbike,motorbike_0767.jpg,193,107,1.8037383177570094
motorbike,motorbike_0768.jpg,198,93,2.129032258064516
motorbike,motorbike_0769.jpg,198,98,2.020408163265306
motorbike,motorbike_0770.jpg,191,124,1.5403225806451613
motorbike,motorbike_0771.jpg,201,115,1.7478260869565216
motorbike,motorbike_0772.jpg,192,105,1.8285714285714285
motorbike,motorbike_0773.jpg,192,115,1.6695652173913043
motorbike,motorbike_0774.jpg,195,109,1.7889908256880733
motorbike,motorbike_0775.jpg,204,117,1.7435897435897436
motorbike,motorbike_0776.jpg,198,112,1.7678571428571428
motorbike,motorbike_0777.jpg,207,110,1.8818181818181818
motorbike,motorbike_0778.jpg,186,84,2.2142857142857144
motorbike,motorbike_0779.jpg,188,98,1.9183673469387754
motorbike,motorbike_0780.jpg,179,85,2.1058823529411765
motorbike,motorbike_0781.jpg,198,102,1.9411764705882353
motorbike,motorbike_0782.jpg,175,81,2.1604938271604937
motorbike,motorbike_0783.jpg,175,91,1.9230769230769231
motorbike,motorbike_0784.jpg,176,87,2.0229885057471266
motorbike,motorbike_0785.jpg,172,90,1.9111111111111112
motorbike,motorbike_0786.jpg,180,93,1.935483870967742
motorbike,motorbike_0787.jpg,175,110,1.5909090909090908
person,person_0000.jpg,256,256,1.0
person,person_0001.jpg,256,256,1.0
person,person_0002.jpg,256,256,1.0
person,person_0003.jpg,256,256,1.0
person,person_0004.jpg,256,256,1.0
person,person_0005.jpg,256,256,1.0
person,person_0006.jpg,256,256,1.0
person,person_0007.jpg,256,256,1.0
person,person_0008.jpg,256,256,1.0
person,person_0009.jpg,256,256,1.0
person,person_0010.jpg,256,256,1.0
person,person_0011.jpg,256,256,1.0
person,person_0012.jpg,256,256,1.0
person,person_0013.jpg,256,256,1.0
person,person_0014.jpg,256,256,1.0
person,person_0015.jpg,256,256,1.0
person,person_0016.jpg,256,256,1.0
person,person_0017.jpg,256,256,1.0
person,person_0018.jpg,256,256,1.0
person,person_0019.jpg,256,256,1.0
person,person_0020.jpg,256,256,1.0
person,person_0021.jpg,256,256,1.0
person,person_0022.jpg,256,256,1.0
person,person_0023.jpg,256,256,1.0
person,person_0024.jpg,256,256,1.0
person,person_0025.jpg,256,256,1.0
person,person_0026.jpg,256,256,1.0
person,person_0027.jpg,256,256,1.0
person,person_0028.jpg,256,256,1.0
person,person_0029.jpg,256,256,1.0
person,person_0030.jpg,256,256,1.0
person,person_0031.jpg,256,256,1.0
person,person_0032.jpg,256,256,1.0
person,person_0033.jpg,256,256,1.0
person,person_0034.jpg,256,256,1.0
person,person_0035.jpg,256,256,1.0
person,person_0036.jpg,256,256,1.0
person,person_0037.jpg,256,256,1.0
person,person_0038.jpg,256,256,1.0
person,person_0039.jpg,256,256,1.0
person,person_0040.jpg,256,256,1.0
person,person_0041.jpg,256,256,1.0
person,person_0042.jpg,256,256,1.0
person,person_0043.jpg,256,256,1.0
person,person_0044.jpg,256,256,1.0
person,person_0045.jpg,256,256,1.0
person,person_0046.jpg,256,256,1.0
person,person_0047.jpg,256,256,1.0
person,person_0048.jpg,256,256,1.0
person,person_0049.jpg,256,256,1.0
person,person_0050.jpg,256,256,1.0
person,person_0051.jpg,256,256,1.0
person,person_0052.jpg,256,256,1.0
person,person_0053.jpg,256,256,1.0
person,person_0054.jpg,256,256,1.0
person,person_0055.jpg,256,256,1.0
person,person_0056.jpg,256,256,1.0
person,person_0057.jpg,256,256,1.0
person,person_0058.jpg,256,256,1.0
person,person_0059.jpg,256,256,1.0
person,person_0060.jpg,256,256,1.0
person,person_0061.jpg,256,256,1.0
person,person_0062.jpg,256,256,1.0
person,person_0063.jpg,256,256,1.0
person,person_0064.jpg,256,256,1.0
person,person_0065.jpg,256,256,1.0
person,person_0066.jpg,256,256,1.0
person,person_0067.jpg,256,256,1.0
person,person_0068.jpg,256,256,1.0
person,person_0069.jpg,256,256,1.0
person,person_0070.jpg,256,256,1.0
person,person_0071.jpg,256,256,1.0
person,person_0072.jpg,256,256,1.0
person,person_0073.jpg,256,256,1.0
person,person_0074.jpg,256,256,1.0
person,person_0075.jpg,256,256,1.0
person,person_0076.jpg,256,256,1.0
person,person_0077.jpg,256,256,1.0
person,person_0078.jpg,256,256,1.0
person,person_0079.jpg,256,256,1.0
person,person_0080.jpg,256,256,1.0
person,person_0081.jpg,256,256,1.0
person,person_0082.jpg,256,256,1.0
person,person_0083.jpg,256,256,1.0
person,person_0084.jpg,256,256,1.0
person,person_0085.jpg,256,256,1.0
person,person_0086.jpg,256,256,1.0
person,person_0087.jpg,256,256,1.0
person,person_0088.jpg,256,256,1.0
person,person_0089.jpg,256,256,1.0
person,person_0090.jpg,256,256,1.0
person,person_0091.jpg,256,256,1.0
person,person_0092.jpg,256,256,1.0
person,person_0093.jpg,256,256,1.0
person,person_0094.jpg,256,256,1.0
person,person_0095.jpg,256,256,1.0
person,person_0096.jpg,256,256,1.0
person,person_0097.jpg,256,256,1.0
person,person_0098.jpg,256,256,1.0
person,person_0099.jpg,256,256,1.0
person,person_0100.jpg,256,256,1.0
person,person_0101.jpg,256,256,1.0
person,person_0102.jpg,256,256,1.0
person,person_0103.jpg,256,256,1.0
person,person_0104.jpg,256,256,1.0
person,person_0105.jpg,256,256,1.0
person,person_0106.jpg,256,256,1.0
person,person_0107.jpg,256,256,1.0
person,person_0108.jpg,256,256,1.0
person,person_0109.jpg,256,256,1.0
person,person_0110.jpg,256,256,1.0
person,person_0111.jpg,256,256,1.0
person,person_0112.jpg,256,256,1.0
person,person_0113.jpg,256,256,1.0
person,person_0114.jpg,256,256,1.0
person,person_0115.jpg,256,256,1.0
person,person_0116.jpg,256,256,1.0
person,person_0117.jpg,256,256,1.0
person,person_0118.jpg,256,256,1.0
person,person_0119.jpg,256,256,1.0
person,person_0120.jpg,256,256,1.0
person,person_0121.jpg,256,256,1.0
person,person_0122.jpg,256,256,1.0
person,person_0123.jpg,256,256,1.0
person,person_0124.jpg,256,256,1.0
person,person_0125.jpg,256,256,1.0
person,person_0126.jpg,256,256,1.0
person,person_0127.jpg,256,256,1.0
person,person_0128.jpg,256,256,1.0
person,person_0129.jpg,256,256,1.0
person,person_0130.jpg,256,256,1.0
person,person_0131.jpg,256,256,1.0
person,person_0132.jpg,256,256,1.0
person,person_0133.jpg,256,256,1.0
person,person_0134.jpg,256,256,1.0
person,person_0135.jpg,256,256,1.0
person,person_0136.jpg,256,256,1.0
person,person_0137.jpg,256,256,1.0
person,person_0138.jpg,256,256,1.0
person,person_0139.jpg,256,256,1.0
person,person_0140.jpg,256,256,1.0
person,person_0141.jpg,256,256,1.0
person,person_0142.jpg,256,256,1.0
person,person_0143.jpg,256,256,1.0
person,person_0144.jpg,256,256,1.0
person,person_0145.jpg,256,256,1.0
person,person_0146.jpg,256,256,1.0
person,person_0147.jpg,256,256,1.0
person,person_0148.jpg,256,256,1.0
person,person_0149.jpg,256,256,1.0
person,person_0150.jpg,256,256,1.0
person,person_0151.jpg,256,256,1.0
person,person_0152.jpg,256,256,1.0
person,person_0153.jpg,256,256,1.0
person,person_0154.jpg,256,256,1.0
person,person_0155.jpg,256,256,1.0
person,person_0156.jpg,256,256,1.0
person,person_0157.jpg,256,256,1.0
person,person_0158.jpg,256,256,1.0
person,person_0159.jpg,256,256,1.0
person,person_0160.jpg,256,256,1.0
person,person_0161.jpg,256,256,1.0
person,person_0162.jpg,256,256,1.0
person,person_0163.jpg,256,256,1.0
person,person_0164.jpg,256,256,1.0
person,person_0165.jpg,256,256,1.0
person,person_0166.jpg,256,256,1.0
person,person_0167.jpg,256,256,1.0
person,person_0168.jpg,256,256,1.0
person,person_0169.jpg,256,256,1.0
person,person_0170.jpg,256,256,1.0
person,person_0171.jpg,256,256,1.0
person,person_0172.jpg,256,256,1.0
person,person_0173.jpg,256,256,1.0
person,person_0174.jpg,256,256,1.0
person,person_0175.jpg,256,256,1.0
person,person_0176.jpg,256,256,1.0
person,person_0177.jpg,256,256,1.0
person,person_0178.jpg,256,256,1.0
person,person_0179.jpg,256,256,1.0
person,person_0180.jpg,256,256,1.0
person,person_0181.jpg,256,256,1.0
person,person_0182.jpg,256,256,1.0
person,person_0183.jpg,256,256,1.0
person,person_0184.jpg,256,256,1.0
person,person_0185.jpg,256,256,1.0
person,person_0186.jpg,256,256,1.0
person,person_0187.jpg,256,256,1.0
person,person_0188.jpg,256,256,1.0
person,person_0189.jpg,256,256,1.0
person,person_0190.jpg,256,256,1.0
person,person_0191.jpg,256,256,1.0
person,person_0192.jpg,256,256,1.0
person,person_0193.jpg,256,256,1.0
